t,z_cm
0.22500000000000017,-10.001047531612096
0.22600000000000017,-10.003286240414068
0.22700000000000017,-10.001124189498855
0.22800000000000017,-9.999673366777643
0.22900000000000018,-10.003255301592276
0.23000000000000018,-9.998078071371298
0.23100000000000018,-9.999253197768935
0.23200000000000018,-10.001041144900855
0.23300000000000018,-9.999884409447334
0.23400000000000018,-10.003965743655504
0.23500000000000018,-9.999398342971459
0.23600000000000018,-10.001652295483975
0.23700000000000018,-9.999785117197737
0.23800000000000018,-10.001577960317364
0.23900000000000018,-9.999839866680828
0.24000000000000019,-10.000788256100542
0.2410000000000002,-10.00066717123212
0.2420000000000002,-9.998371700442036
0.2430000000000002,-9.997239185584409
0.2440000000000002,-9.999785749922872
0.2450000000000002,-10.000548085352204
0.2460000000000002,-10.000419599296478
0.2470000000000002,-9.998374797947632
0.2480000000000002,-9.998055915568612
0.2490000000000002,-10.001379852970272
0.25000000000000017,-9.997721909937653
0.25100000000000017,-9.997258202205472
0.25200000000000017,-9.99887923517859
0.25300000000000017,-10.001232553344323
0.25400000000000017,-10.001037679426005
0.25500000000000017,-10.001762190594787
0.25600000000000017,-9.998456255632265
0.2570000000000002,-10.003403458727963
0.2580000000000002,-10.00288203112247
0.2590000000000002,-10.001516212398984
0.2600000000000002,-10.001537755426739
0.2610000000000002,-10.001269283093194
0.2620000000000002,-9.999562358131492
0.2630000000000002,-10.001281951354756
0.2640000000000002,-9.997627544981
0.2650000000000002,-9.998552116914945
0.2660000000000002,-9.97726364516882
0.2670000000000002,-9.923007262548865
0.2680000000000002,-9.85463376802
0.2690000000000002,-9.782187973492402
0.2700000000000002,-9.71018203028032
0.2710000000000002,-9.627102706603173
0.2720000000000002,-9.536920743346192
0.2730000000000002,-9.463940778934107
0.2740000000000002,-9.377645229762278
0.2750000000000002,-9.305438612493914
0.2760000000000002,-9.224621783082002
0.2770000000000002,-9.136766923704684
0.2780000000000002,-9.082358012666749
0.2790000000000002,-8.967141746501339
0.2800000000000002,-8.892797449024213
0.2810000000000002,-8.821744851519924
0.2820000000000002,-8.71224200462613
0.2830000000000002,-8.65262817545936
0.2840000000000002,-8.578042793614909
0.2850000000000002,-8.505481570561486
0.2860000000000002,-8.41648609654879
0.2870000000000002,-8.364544834065597
0.2880000000000002,-8.279229197865856
0.2890000000000002,-8.174441366849477
0.2900000000000002,-8.086731994863676
0.2910000000000002,-8.042668083887358
0.2920000000000002,-7.9648449013692435
0.2930000000000002,-7.864356743869537
0.2940000000000002,-7.813804829658475
0.2950000000000002,-7.73154216015905
0.2960000000000002,-7.610789365760418
0.2970000000000002,-7.5569460579053835
0.2980000000000002,-7.534543900104247
0.2990000000000002,-7.43274166557236
0.3000000000000002,-7.314553596712646
0.3010000000000002,-7.273092924131861
0.3020000000000002,-7.1565450648897375
0.3030000000000002,-7.031890220219338
0.3040000000000002,-7.03827663812805
0.3050000000000002,-6.972823086254389
0.3060000000000002,-6.964920361567707
0.3070000000000002,-6.854288913210737
0.3080000000000002,-6.7666290550985675
0.3090000000000002,-6.673517264772533
0.3100000000000002,-6.606127928317916
0.3110000000000002,-6.519605918314282
0.3120000000000002,-6.455916486112956
0.3130000000000002,-6.328247370540989
0.3140000000000002,-6.2742403139171525
0.3150000000000002,-6.208023239947439
0.3160000000000002,-6.139881202583836
0.3170000000000002,-6.070278795726044
0.3180000000000002,-5.968138588696513
0.31900000000000023,-5.942768916500396
0.32000000000000023,-5.893098044589294
0.32100000000000023,-5.814015651543248
0.32200000000000023,-5.775389643190545
0.32300000000000023,-5.658081843289941
0.32400000000000023,-5.5522040868653075
0.32500000000000023,-5.483957708879485
0.32600000000000023,-5.508705102942645
0.32700000000000023,-5.346739237658304
0.32800000000000024,-5.3102030786096925
0.32900000000000024,-5.262365814247844
0.33000000000000024,-5.183655478723245
0.33100000000000024,-5.143929365981864
0.33200000000000024,-5.085052490092873
0.33300000000000024,-5.030309018393603
0.33400000000000024,-4.920547738133477
0.33500000000000024,-4.8376832236001155
0.33600000000000024,-4.868429031549646
0.33700000000000024,-4.7634151975093735
0.33800000000000024,-4.683846927010804
0.33900000000000025,-4.597401528058144
0.34000000000000025,-4.437363809027792
0.34100000000000025,-4.459943733093573
0.34200000000000025,-4.401513102437699
0.34300000000000025,-4.377071014200677
0.34400000000000025,-4.396555650578629
0.34500000000000025,-4.206805823355728
0.34600000000000025,-4.201686940155992
0.34700000000000025,-4.016566626734493
0.34800000000000025,-4.05352437448642
0.34900000000000025,-4.012872308462878
0.35000000000000026,-3.9091239775981297
0.35100000000000026,-3.8538660799683973
0.35200000000000026,-3.6871424952029592
0.35300000000000026,-3.7192629478180512
0.35400000000000026,-3.7702328508602028
0.35500000000000026,-3.5851584558243585
0.35600000000000026,-3.688992989105687
0.35700000000000026,-3.5019236980107182
0.35800000000000026,-3.4528302743915216
0.35900000000000026,-3.3265684625883303
0.36000000000000026,-3.2903477072802767
0.36100000000000027,-3.1458844582925236
0.36200000000000027,-3.1831629973994033
0.36300000000000027,-3.1624913035247904
0.36400000000000027,-3.043573646350983
0.36500000000000027,-3.0082616859803846
0.36600000000000027,-2.925852643447689
0.36700000000000027,-2.9596413618766206
0.36800000000000027,-2.8658542555315174
0.36900000000000027,-2.807687159343657
0.3700000000000003,-2.702584839881056
0.3710000000000003,-2.762389451953484
0.3720000000000003,-2.6428108754948605
0.3730000000000003,-2.690103407687344
0.3740000000000003,-2.5317715439168396
0.3750000000000003,-2.476218297279881
0.3760000000000003,-2.4223243883952374
0.3770000000000003,-2.2189667430951827
0.3780000000000003,-2.326407144916841
0.3790000000000003,-2.2813190291266814
0.3800000000000003,-2.3102937835377464
0.3810000000000003,-2.2463665905866668
0.3820000000000003,-2.106096211502919
0.3830000000000003,-2.107907991190949
0.3840000000000003,-2.0083120497170484
0.3850000000000003,-1.8100456652156378
0.3860000000000003,-1.9378303086684188
0.3870000000000003,-1.8544174292267588
0.3880000000000003,-1.7197521371526907
0.3890000000000003,-1.7621186575014
0.3900000000000003,-1.6752450492130784
0.3910000000000003,-1.7837162475116077
0.3920000000000003,-1.6155330736297984
0.3930000000000003,-1.5665740119484592
0.3940000000000003,-1.7022288133402679
0.3950000000000003,-1.3938522509045885
0.3960000000000003,-1.2359924096490857
0.3970000000000003,-1.521702359011309
0.3980000000000003,-1.355765433436245
0.3990000000000003,-1.27204035811301
0.4000000000000003,-1.310822471157575
0.4010000000000003,-1.1475472072113675
0.4020000000000003,-0.9464147534872573
0.4030000000000003,-1.0902601305251878
0.4040000000000003,-1.0061940850277384
0.4050000000000003,-0.9623231822788298
0.4060000000000003,-1.071823002852918
0.4070000000000003,-0.9343289332049451
0.4080000000000003,-0.9713287564600179
0.4090000000000003,-0.8106135050207239
0.4100000000000003,-0.8189149620979759
0.4110000000000003,-0.49750370489646656
0.4120000000000003,-0.603292957607243
0.4130000000000003,-0.532247452419087
0.4140000000000003,-0.5207890093270571
0.4150000000000003,-0.23320716404681363
0.4160000000000003,-0.45174789503718316
0.4170000000000003,-0.4488463689056843
0.4180000000000003,-0.43349895850975706
0.4190000000000003,-0.46935941011196114
0.4200000000000003,-0.2580084473753068
0.4210000000000003,-0.3572806293144275
0.4220000000000003,-0.20496779051257974
0.4230000000000003,-0.1514612989187416
0.4240000000000003,-0.1827672127682618
0.4250000000000003,-0.03544843283051158
0.4260000000000003,-0.10056240394176186
0.4270000000000003,0.010746168245990617
0.4280000000000003,0.012979457985029086
0.4290000000000003,0.01078921693326329
0.4300000000000003,0.23006905691578616
0.4310000000000003,0.33239907413097747
0.43200000000000033,0.2555568356019826
0.43300000000000033,0.09008948540409456
0.43400000000000033,0.21034110682466967
0.43500000000000033,0.4144999442646089
0.43600000000000033,0.12430781804948943
0.43700000000000033,0.31728272486402176
0.43800000000000033,0.47339885913802426
0.43900000000000033,0.27680630655933847
0.44000000000000034,0.4970217265127328
0.44100000000000034,0.49672966902760507
0.44200000000000034,0.5503341873463796
0.44300000000000034,0.37954979583178705
0.44400000000000034,0.558444184307346
0.44500000000000034,0.6424462417278143
0.44600000000000034,0.64548503689916
0.44700000000000034,0.6450760207433017
0.44800000000000034,0.811713588774051
0.44900000000000034,0.8400138351107174
0.45000000000000034,0.6048973537033628
0.45100000000000035,0.5894394761672412
0.45200000000000035,0.9214179974571888
0.45300000000000035,0.9768971048747179
0.45400000000000035,1.0154301188485046
0.45500000000000035,1.0817239289984624
0.45600000000000035,0.8428451682307152
0.45700000000000035,1.174606708470348
0.45800000000000035,1.2854060876584619
0.45900000000000035,0.9128570631672215
0.46000000000000035,1.077607894739831
0.46100000000000035,1.0378938567423166
0.46200000000000035,1.2285048486444143
0.46300000000000036,1.27250973053218
0.46400000000000036,1.0685829932155428
0.46500000000000036,1.704881324817272
0.46600000000000036,1.3639833100944063
0.46700000000000036,1.3780417069978466
0.46800000000000036,1.3026135530039298
0.46900000000000036,1.4717490529844106
0.47000000000000036,1.607362808385247
0.47100000000000036,1.2290809929956321
0.47200000000000036,1.504114800360469
0.47300000000000036,1.3894052315657621
0.47400000000000037,1.4980613307117778
0.47500000000000037,1.7336884598673663
0.47600000000000037,1.3889045609317385
0.47700000000000037,1.7897708115107402
0.47800000000000037,1.4643364347722425
0.47900000000000037,1.6783868072625125
0.48000000000000037,1.654974231654215
0.48100000000000037,1.6908503846998375
0.4820000000000004,1.528666334184221
0.4830000000000004,1.8270249352877013
0.4840000000000004,1.793409051022877
0.4850000000000004,1.6958048558832282
0.4860000000000004,1.819301314336533
0.4870000000000004,1.6863040292606843
0.4880000000000004,1.8030345439310587
0.4890000000000004,1.9077025101162537
0.4900000000000004,2.1287478809718827
0.4910000000000004,2.1312815979409603
0.4920000000000004,1.8624261037838998
0.4930000000000004,2.2134938286491064
0.4940000000000004,1.9649763511234273
0.4950000000000004,2.1195394882418075
0.4960000000000004,1.897374634089834
0.4970000000000004,1.972683849019825
0.4980000000000004,1.944395154681299
0.4990000000000004,1.9348977413697277
0.5000000000000003,2.2423924074286568
0.5010000000000003,2.193525966158253
0.5020000000000003,2.156295974628309
0.5030000000000003,2.1370550259503123
0.5040000000000003,2.237429165955069
0.5050000000000003,2.240879910244505
0.5060000000000003,2.079824069382905
0.5070000000000003,2.321462040534385
0.5080000000000003,2.2933509638913154
0.5090000000000003,2.257892324615945
0.5100000000000003,2.358109384473444
0.5110000000000003,2.4611323810659744
0.5120000000000003,2.5296723150049694
0.5130000000000003,2.489176509672477
0.5140000000000003,2.4330598465271116
0.5150000000000003,2.2679030920132313
0.5160000000000003,2.5869621236230387
0.5170000000000003,2.409898710941187
0.5180000000000003,2.5048505955244043
0.5190000000000003,2.4160663966980014
0.5200000000000004,2.329859029419989
0.5210000000000004,2.6712096236392693
0.5220000000000004,2.5229560325536102
0.5230000000000004,2.3339178189846397
0.5240000000000004,2.3850057846813257
0.5250000000000004,2.48169240159414
0.5260000000000004,2.5332282958631147
0.5270000000000004,2.2861084071799684
0.5280000000000004,2.4747726562682644
0.5290000000000004,2.536651929696067
0.5300000000000004,2.6079822837648887
0.5310000000000004,2.5303554056106883
0.5320000000000004,2.5739026373049363
0.5330000000000004,2.631374340168179
0.5340000000000004,2.445262966357241
0.5350000000000004,2.5601064518864813
0.5360000000000004,2.8752645689626632
0.5370000000000004,2.9201876894222085
0.5380000000000004,2.6790209374184517
0.5390000000000004,2.6392333123270433
0.5400000000000004,2.6549010391570356
0.5410000000000004,3.1306842635794574
0.5420000000000004,2.5883796947558704
0.5430000000000004,2.5682107186729457
0.5440000000000004,2.9301958103948493
0.5450000000000004,2.802847605778922
0.5460000000000004,2.8559691740525235
0.5470000000000004,2.809574480106093
0.5480000000000004,2.8608359938345824
0.5490000000000004,3.0266333380741965
0.5500000000000004,2.640023733304787
0.5510000000000004,2.915745404322861
0.5520000000000004,3.0230324113453175
0.5530000000000004,2.7313988266401896
0.5540000000000004,2.964391465896158
0.5550000000000004,2.964910710840716
0.5560000000000004,2.869902602238964
0.5570000000000004,3.101097583651894
0.5580000000000004,3.0959142310518004
0.5590000000000004,2.8242417780773508
0.5600000000000004,2.6480226760355823
0.5610000000000004,2.8533831949243424
0.5620000000000004,2.926630083542479
0.5630000000000004,2.803925568343134
0.5640000000000004,2.9976847359000374
0.5650000000000004,2.9816483410149495
0.5660000000000004,2.98259395226874
0.5670000000000004,2.7835241241478226
0.5680000000000004,3.3400256946892366
0.5690000000000004,2.896816850318494
0.5700000000000004,2.927347599948428
0.5710000000000004,2.7481719031794487
0.5720000000000004,3.04547317506662
0.5730000000000004,3.0061147559357746
0.5740000000000004,3.2205297923461735
0.5750000000000004,3.020187953475677
0.5760000000000004,3.0522660989054256
0.5770000000000004,2.981556072740508
0.5780000000000004,2.9381886485287794
0.5790000000000004,3.166262075010428
0.5800000000000004,3.0236264514751205
0.5810000000000004,3.1730453761240405
0.5820000000000004,2.8841306584429507
0.5830000000000004,3.0810681826907373
0.5840000000000004,3.074198979942654
0.5850000000000004,3.0157620888757517
0.5860000000000004,3.031973279711776
0.5870000000000004,3.0476938901869666
0.5880000000000004,2.823644763063287
0.5890000000000004,2.9774753415112425
0.5900000000000004,3.052993089446037
0.5910000000000004,3.068434519933632
0.5920000000000004,2.990359321044025
0.5930000000000004,2.745959046426096
0.5940000000000004,2.9017709494552193
0.5950000000000004,2.9156502416037107
0.5960000000000004,2.965493244887952
0.5970000000000004,3.0232090817268347
0.5980000000000004,3.0711189970536505
0.5990000000000004,3.101310682830542
0.6000000000000004,2.822496095523338
0.6010000000000004,2.923703813124563
0.6020000000000004,2.978035677964467
0.6030000000000004,2.8427754479092258
0.6040000000000004,2.974134690823586
0.6050000000000004,3.020554409671499
0.6060000000000004,2.987494190300998
0.6070000000000004,2.8853307215349577
0.6080000000000004,3.0629451067174553
0.6090000000000004,2.999693158127698
0.6100000000000004,2.9062363487105625
0.6110000000000004,2.9282872272198013
0.6120000000000004,2.9588095952687734
0.6130000000000004,2.987737661322033
0.6140000000000004,2.796467446582362
0.6150000000000004,3.0497368148891884
0.6160000000000004,2.78496033377494
0.6170000000000004,2.8332574456551747
0.6180000000000004,2.728685776201047
0.6190000000000004,2.976240171799528
0.6200000000000004,2.9233779651077185
0.6210000000000004,2.9331044759962666
0.6220000000000004,2.7742727419865645
0.6230000000000004,2.7508905530263235
0.6240000000000004,2.610406935969163
0.6250000000000004,2.7052050343224465
0.6260000000000004,2.829374009480949
0.6270000000000004,2.799665425155073
0.6280000000000004,2.727616734884677
0.6290000000000004,2.7225218320026876
0.6300000000000004,2.6966560742990655
0.6310000000000004,2.736372385650144
0.6320000000000005,2.8378686234030717
0.6330000000000005,2.745786773835558
0.6340000000000005,2.6236692322412054
0.6350000000000005,2.7000654356570433
0.6360000000000005,2.687131952164341
0.6370000000000005,2.591350446052001
0.6380000000000005,2.6829401607367167
0.6390000000000005,2.6032578584420936
0.6400000000000005,2.7907561256503435
0.6410000000000005,2.6985423857920505
0.6420000000000005,2.436550995634583
0.6430000000000005,2.7793831146270094
0.6440000000000005,2.553585562064507
0.6450000000000005,2.6727340524028875
0.6460000000000005,2.688089264114108
0.6470000000000005,2.5354992019836686
0.6480000000000005,2.5231608407545085
0.6490000000000005,2.3364706089449943
0.6500000000000005,2.384994255591373
0.6510000000000005,2.511391227015949
0.6520000000000005,2.5663315941567504
0.6530000000000005,2.1884892416231825
0.6540000000000005,2.4434244988294225
0.6550000000000005,2.307961057352321
0.6560000000000005,2.49372851309481
0.6570000000000005,2.3602905987578957
0.6580000000000005,2.1435532370977306
0.6590000000000005,2.426051289972719
0.6600000000000005,2.2207774444925423
0.6610000000000005,2.42390369269385
0.6620000000000005,2.449114404304268
0.6630000000000005,2.2644419736935912
0.6640000000000005,2.3434020130284043
0.6650000000000005,2.2678822967446877
0.6660000000000005,2.518929573743332
0.6670000000000005,2.340653708536509
0.6680000000000005,2.405573541905028
0.6690000000000005,2.0885088008944805
0.6700000000000005,2.1261730465493986
0.6710000000000005,2.377923211212522
0.6720000000000005,2.058673528945942
0.6730000000000005,2.418667924666627
0.6740000000000005,2.2242660975457795
0.6750000000000005,2.2507274211730675
0.6760000000000005,2.1940585366769447
0.6770000000000005,2.1244829049934637
0.6780000000000005,2.015018361079516
0.6790000000000005,2.0881295112817817
0.6800000000000005,2.1811812360572844
0.6810000000000005,2.0791156578646266
0.6820000000000005,2.043417620302595
0.6830000000000005,2.0471477735827914
0.6840000000000005,1.9421372964713957
0.6850000000000005,2.0044878736891185
0.6860000000000005,2.0879842961263915
0.6870000000000005,1.9377998666655998
0.6880000000000005,2.0364689134842084
0.6890000000000005,1.9668415681278688
0.6900000000000005,1.8236900512694074
0.6910000000000005,2.06897309747583
0.6920000000000005,1.7515898468080824
0.6930000000000005,1.8108655577148447
0.6940000000000005,1.6901358572664105
0.6950000000000005,1.8450143109419095
0.6960000000000005,1.8092724408196847
0.6970000000000005,1.57866722408707
0.6980000000000005,1.7439931233557875
0.6990000000000005,1.6961507950659058
0.7000000000000005,1.672488585350706
0.7010000000000005,1.4693893024310132
0.7020000000000005,1.574847221348442
0.7030000000000005,1.6988676225247943
0.7040000000000005,1.730321217025283
0.7050000000000005,1.5548567426230129
0.7060000000000005,1.6807871434665937
0.7070000000000005,1.4874622511922482
0.7080000000000005,1.8949049067514494
0.7090000000000005,1.5530887294376434
0.7100000000000005,1.3864149313675007
0.7110000000000005,1.5227115837037157
0.7120000000000005,1.376093553905955
0.7130000000000005,1.4271547051632272
0.7140000000000005,1.3408546436329747
0.7150000000000005,1.3551596486604467
0.7160000000000005,1.2761961092006455
0.7170000000000005,1.3380087326819332
0.7180000000000005,1.2456876867946072
0.7190000000000005,1.2362807413866506
0.7200000000000005,1.2055102638174962
0.7210000000000005,1.214225721701256
0.7220000000000005,1.2809522230053503
0.7230000000000005,1.331042109478874
0.7240000000000005,1.1273131264743483
0.7250000000000005,1.3988702746365433
0.7260000000000005,0.9984313742952722
0.7270000000000005,1.1172096291380562
0.7280000000000005,1.196080331036022
0.7290000000000005,0.8497976097832769
0.7300000000000005,0.8729837117315906
0.7310000000000005,1.0980033610243396
0.7320000000000005,0.9818076752952951
0.7330000000000005,0.9433188123923095
0.7340000000000005,0.9501211054497336
0.7350000000000005,0.7017157468168893
0.7360000000000005,0.7852280611432505
0.7370000000000005,0.7711732429224689
0.7380000000000005,0.8542847503976692
0.7390000000000005,0.6998572243985706
0.7400000000000005,0.7491781639584314
0.7410000000000005,0.7273570310920139
0.7420000000000005,0.6058307671772027
0.7430000000000005,0.7606797333325073
0.7440000000000005,0.7473425405610268
0.7450000000000006,0.7892868851701547
0.7460000000000006,0.5819454155910861
0.7470000000000006,0.567519920166438
0.7480000000000006,0.5815640858862565
0.7490000000000006,0.6506506452299128
0.7500000000000006,0.6223244087748938
0.7510000000000006,0.4918525053977767
0.7520000000000006,0.4383567548659677
0.7530000000000006,0.5374761386847773
0.7540000000000006,0.4559932655135732
0.7550000000000006,0.4957114014882382
0.7560000000000006,0.3599089986222914
0.7570000000000006,0.485622703951579
0.7580000000000006,0.4031820782937032
0.7590000000000006,0.34902756114996336
0.7600000000000006,0.3122215745321846
0.7610000000000006,0.0267711307947458
0.7620000000000006,0.09948252239825095
0.7630000000000006,-0.030317539418375006
0.7640000000000006,0.15463290592957968
0.7650000000000006,0.17071900338914503
0.7660000000000006,0.007783443817983127
0.7670000000000006,0.2736710786715175
0.7680000000000006,0.13616030433735382
0.7690000000000006,0.19014928652462615
0.7700000000000006,0.2301422717872761
0.7710000000000006,0.04601482991021477
0.7720000000000006,-0.17128254475070115
0.7730000000000006,0.04825890342270078
0.7740000000000006,-0.24534264097937353
0.7750000000000006,0.010995174601658775
0.7760000000000006,-0.18731564392388478
0.7770000000000006,-0.2717684363236508
0.7780000000000006,-0.05027565401353051
0.7790000000000006,-0.3353680202154159
0.7800000000000006,-0.15193313904039307
