frequency_Hz,normalized_amplitude
24.666666666666664,0.018807374533633084
25.0,0.018893496293810087
25.333333333333332,0.016896124114717373
25.666666666666664,0.016337443265492947
26.0,0.019760714144278862
26.333333333333332,0.01861841673594266
26.666666666666664,0.016646844463333796
27.0,0.01783014355234206
27.333333333333332,0.018107794518149523
27.666666666666664,0.0185892912392027
28.0,0.016770901442000892
28.333333333333332,0.015030327375985439
28.666666666666664,0.01786295651029505
29.0,0.016453333375993747
29.333333333333332,0.015583985275360885
29.666666666666664,0.014655715386188048
30.0,0.016364632684205686
30.333333333333332,0.016232314667041885
30.666666666666664,0.017762483561963967
31.0,0.01813955426255472
31.333333333333332,0.013994491693000844
31.666666666666664,0.013927885713386049
32.0,0.01489567050758087
32.33333333333333,0.015566879602270642
32.666666666666664,0.01535698473061611
33.0,0.01291323383455049
33.33333333333333,0.013846904815376183
33.666666666666664,0.014139649030515187
34.0,0.013696726043363153
34.33333333333333,0.014785528199186585
34.666666666666664,0.015582919410546694
35.0,0.011669230010963337
35.33333333333333,0.013655193423256048
35.666666666666664,0.013803984947190005
36.0,0.012504110823675932
36.33333333333333,0.01249492290984824
36.666666666666664,0.014195506535249133
37.0,0.01165537606379772
37.33333333333333,0.013125733592412482
37.666666666666664,0.01205115329470744
38.0,0.012771360965234922
38.33333333333333,0.01533915946581544
38.666666666666664,0.012649122785697565
39.0,0.012408392812346724
39.33333333333333,0.01151505509095005
39.666666666666664,0.010923841331139652
40.0,0.012684079435328266
40.33333333333333,0.010617669199463197
40.666666666666664,0.012540188937552208
41.0,0.011157502139206221
41.33333333333333,0.011947682969926005
41.666666666666664,0.010023947163293717
42.0,0.011157967999442558
42.33333333333333,0.013653246943598256
42.666666666666664,0.011894333286371865
43.0,0.01231264787501393
43.33333333333333,0.01008487159797395
43.666666666666664,0.011175983949183186
44.0,0.009747195447103786
44.33333333333333,0.010070349619136965
44.666666666666664,0.01163922406566916
45.0,0.010473845148252425
45.33333333333333,0.010559268641425297
45.666666666666664,0.009357977505713776
46.0,0.009365543821446743
46.33333333333333,0.011979470132499082
46.666666666666664,0.011735926454051266
47.0,0.00852456698111095
47.33333333333333,0.010125362877328322
47.666666666666664,0.0100806202262182
48.0,0.012211191414715408
48.33333333333333,0.00843740023017025
48.666666666666664,0.010481758770619532
49.0,0.010649806492274497
49.33333333333333,0.010496229139774008
49.666666666666664,0.009893727954129941
50.0,0.011155301040424637
50.33333333333333,0.01098392157996087
50.666666666666664,0.008246732548617686
51.0,0.00831608951629855
51.33333333333333,0.008902283719074014
51.666666666666664,0.008969895651306941
52.0,0.00865729487186301
52.33333333333333,0.008590432278920191
52.666666666666664,0.007947181890097368
53.0,0.009221036958349377
53.33333333333333,0.007872580236052085
53.666666666666664,0.010216630127499725
54.0,0.008445992418858956
54.33333333333333,0.00801872896865205
54.666666666666664,0.009420344178383066
55.0,0.009196913076006003
55.33333333333333,0.008381124818063678
55.666666666666664,0.008291160632051387
56.0,0.00809112154029372
56.33333333333333,0.009362842107839827
56.666666666666664,0.009372459972445474
57.0,0.008042524881026537
57.33333333333333,0.007725656403326719
57.666666666666664,0.010272476992372553
58.0,0.006408244981131305
58.33333333333333,0.006502232556345821
58.666666666666664,0.008899199004009092
59.0,0.009256052322731217
59.33333333333333,0.006398801235617069
59.666666666666664,0.007751954273294388
60.0,0.008106265834793347
60.33333333333333,0.006293497508107284
60.666666666666664,0.008690369627895251
61.0,0.0074884389100221644
61.33333333333333,0.008013500027288553
61.666666666666664,0.007925969194102166
62.0,0.007595936312129553
62.33333333333333,0.008833837535500154
62.666666666666664,0.004926005719310884
63.0,0.007747284920643287
63.33333333333333,0.0069549453286868205
63.666666666666664,0.006468226005434996
64.0,0.006492266934155079
64.33333333333333,0.0071715852726419995
64.66666666666666,0.008577066258348432
65.0,0.00767692279013115
65.33333333333333,0.0078985711759617
65.66666666666666,0.007553382726166523
66.0,0.008678819576189396
66.33333333333333,0.009787967289253898
66.66666666666666,0.005783688962056006
67.0,0.00732271789227372
67.33333333333333,0.007814206787998343
67.66666666666666,0.006906166344175688
68.0,0.005509053526428541
68.33333333333333,0.005751256014855379
68.66666666666666,0.0076888961840334245
69.0,0.008358700158950816
69.33333333333333,0.006030971597188798
69.66666666666666,0.006932706645128205
70.0,0.007124858789922944
70.33333333333333,0.005937141453982941
70.66666666666666,0.004646659102485255
71.0,0.005930360307611023
71.33333333333333,0.009121306032800784
71.66666666666666,0.0056984431345982805
72.0,0.00795243169380612
72.33333333333333,0.00786727400710774
72.66666666666666,0.006871875219993258
73.0,0.006801614216385815
73.33333333333333,0.0066437047606115514
73.66666666666666,0.006984157557839592
74.0,0.005105372827787281
74.33333333333333,0.005127956805870014
74.66666666666666,0.005897997515002957
75.0,0.0063735145518062355
75.33333333333333,0.004672541602119535
75.66666666666666,0.007001171187412734
76.0,0.004509200081178498
76.33333333333333,0.007252959173310391
76.66666666666666,0.006281847024918656
77.0,0.007204837831915733
77.33333333333333,0.005890377744979357
77.66666666666666,0.007100275742731048
78.0,0.005640470565475938
78.33333333333333,0.00577711876995035
78.66666666666666,0.008397552757671158
79.0,0.0061926807586052054
79.33333333333333,0.005188328718791199
79.66666666666666,0.006503892788544092
80.0,0.004804034126244875
80.33333333333333,0.006268121650401523
80.66666666666666,0.005998377560126242
81.0,0.005832897243893644
81.33333333333333,0.005383056077942017
81.66666666666666,0.006687120454361974
82.0,0.005670125834374801
82.33333333333333,0.006447773197907023
82.66666666666666,0.005743532866258286
83.0,0.007041616684552972
83.33333333333333,0.0043195276052521376
83.66666666666666,0.004309647838270587
84.0,0.007147287025664065
84.33333333333333,0.007559087319835802
84.66666666666666,0.006574481673108814
85.0,0.007198012645654616
85.33333333333333,0.00522731803607102
85.66666666666666,0.00441485935392042
86.0,0.00397803020697882
86.33333333333333,0.0046937442542131355
86.66666666666666,0.008331892673063281
87.0,0.005179303337558131
87.33333333333333,0.007159927925061325
87.66666666666666,0.003928200460803298
88.0,0.0042357681615383894
88.33333333333333,0.005681262395420781
88.66666666666666,0.004563738480117487
89.0,0.0058771491592671905
89.33333333333333,0.006609416414880396
89.66666666666666,0.007083242765752177
90.0,0.0036560300238741364
90.33333333333333,0.0046185655627712496
90.66666666666666,0.004837536139389326
91.0,0.005412226557772901
91.33333333333333,0.005122320063821172
91.66666666666666,0.007165934593911933
92.0,0.0056882399584444925
92.33333333333333,0.0036527742072032716
92.66666666666666,0.006021103975835765
93.0,0.005495510528740324
93.33333333333333,0.007662217324913005
93.66666666666666,0.0039886638685873626
94.0,0.005736273856411842
94.33333333333333,0.005603179483949411
94.66666666666666,0.0059560921522301205
95.0,0.004844283096651399
95.33333333333333,0.0037798061617465824
95.66666666666666,0.004324998799156146
96.0,0.006117356054724081
96.33333333333333,0.003310617610306851
96.66666666666666,0.004380241728439016
97.0,0.003470808158563179
97.33333333333333,0.005829623127959469
97.66666666666666,0.005235563422448143
98.0,0.004323121983711578
98.33333333333333,0.005762514926177096
98.66666666666666,0.005069039344399831
99.0,0.004493768866375189
99.33333333333333,0.003578413701893539
99.66666666666666,0.00422153848511904
100.0,0.007806623162231716
100.33333333333333,0.0036700564062905
100.66666666666666,0.006729961649206272
101.0,0.002190546469879405
101.33333333333333,0.004958952842475516
101.66666666666666,0.004994617166488586
102.0,0.006224968558453147
102.33333333333333,0.0050392931030955
102.66666666666666,0.004549437156405658
103.0,0.006033123603426898
103.33333333333333,0.003288266658100226
103.66666666666666,0.0042139957165661605
104.0,0.0039955184041213865
104.33333333333333,0.0030449142441563537
104.66666666666666,0.0044337928581196775
105.0,0.004875550307537831
105.33333333333333,0.005571195669731085
105.66666666666666,0.005869976315382349
106.0,0.0041665513577945285
106.33333333333333,0.002591164426624823
106.66666666666666,0.006978432773374373
107.0,0.002935742674197879
107.33333333333333,0.005384706940896844
107.66666666666666,0.006448523518138661
108.0,0.0046662044562211565
108.33333333333333,0.004057693915276753
108.66666666666666,0.005819804727932721
109.0,0.006107643871131044
109.33333333333333,0.004505153243040942
109.66666666666666,0.0034292685753026103
110.0,0.0035802358076803286
110.33333333333333,0.003973699865035491
110.66666666666666,0.004464196484354492
111.0,0.004800364351969741
111.33333333333333,0.0034444789857812582
111.66666666666666,0.005182629219467859
112.0,0.002993114170832113
112.33333333333333,0.0028151262495914923
112.66666666666666,0.0056216159788685365
113.0,0.006414656094928372
113.33333333333333,0.006078699610199995
113.66666666666666,0.0024333196269893565
114.0,0.0027998779880647187
114.33333333333333,0.006088501494823979
114.66666666666666,0.0042626792281950454
115.0,0.00523502956250491
115.33333333333333,0.0057266037679751065
115.66666666666666,0.0048201888480097
116.0,0.004574898667827263
116.33333333333333,0.004639723679814827
116.66666666666666,0.005271221912346691
117.0,0.002916201225931887
117.33333333333333,0.0027566019147075753
117.66666666666666,0.004329357002455179
118.0,0.00545866524808273
118.33333333333333,0.0059487434443981045
118.66666666666666,0.002216394256186616
119.0,0.0028368772952606282
119.33333333333333,0.0025585526372903797
119.66666666666666,0.0030848579757257835
120.0,0.005094568672519357
120.33333333333333,0.005318804099320819
120.66666666666666,0.0033000437925063833
121.0,0.004210853964077089
121.33333333333333,0.0032237785744399046
121.66666666666666,0.004891727707249613
122.0,0.003797092407390989
122.33333333333333,0.003528739376830075
122.66666666666666,0.005358018426322229
123.0,0.006989575403622108
123.33333333333333,0.002787248670578615
123.66666666666666,0.0038915658976156164
124.0,0.004647411011686268
124.33333333333333,0.0027052412377263062
124.66666666666666,0.0035550682027453693
125.0,0.0046926540736464155
125.33333333333333,0.004238061849665812
125.66666666666666,0.002132796356123374
126.0,0.00333961627120467
126.33333333333333,0.004388564237824423
126.66666666666666,0.004959050725464106
127.0,0.003423619939062301
127.33333333333333,0.003669983510055665
127.66666666666666,0.003889862559658015
128.0,0.002663148192878912
128.33333333333331,0.004705451077539471
128.66666666666666,0.0049099590520242445
129.0,0.0037377651363201692
129.33333333333331,0.0037115804249181123
129.66666666666666,0.006378182359240749
130.0,0.005799684854412518
130.33333333333331,0.0032523530560657184
130.66666666666666,0.0023736683447861096
131.0,0.004334923445040443
131.33333333333331,0.004102102237728965
131.66666666666666,0.006180286595462353
132.0,0.004483801694012365
132.33333333333331,0.002096208311536181
132.66666666666666,0.0038994304436958996
133.0,0.002540694953097806
133.33333333333331,0.004500990376192113
133.66666666666666,0.005182370981991052
134.0,0.0027300088129461665
134.33333333333331,0.005082511794465833
134.66666666666666,0.0016655090603590907
135.0,0.005385128030650087
135.33333333333331,0.006040484871270762
135.66666666666666,0.0027459441212893494
136.0,0.004701727683485672
136.33333333333331,0.003768561806039875
136.66666666666666,0.00415684859747742
137.0,0.0012676918880204448
137.33333333333331,0.005043045122899941
137.66666666666666,0.0028103843014894397
138.0,0.005096350283704465
138.33333333333331,0.00214542425896904
138.66666666666666,0.004574103933357088
139.0,0.0048168418461653805
139.33333333333331,0.0035213452544083875
139.66666666666666,0.002883390308864844
140.0,0.004938457334832229
140.33333333333331,0.004068836243214606
140.66666666666666,0.004397624885672328
141.0,0.004381652987174928
141.33333333333331,0.0031287252573251193
141.66666666666666,0.0049451286886334
142.0,0.003216907682760022
142.33333333333331,0.003802663424935972
142.66666666666666,0.004322916307941228
143.0,0.0035755909055698973
143.33333333333331,0.0032486930963461654
143.66666666666666,0.004273681366351555
144.0,0.004344860881545017
144.33333333333331,0.0013583067714722915
144.66666666666666,0.005439585352937086
145.0,0.0036742350590765103
145.33333333333331,0.0006387002892732568
145.66666666666666,0.004559930631657796
146.0,0.00217257297282025
146.33333333333331,0.005015904230606106
146.66666666666666,0.002281659125599599
147.0,0.0026526770493861857
147.33333333333331,0.0037655369805741946
147.66666666666666,0.004044681799745192
148.0,0.003393188043507849
148.33333333333331,0.003204678869841764
148.66666666666666,0.0032804485594455897
149.0,0.002887540074751037
149.33333333333331,0.002464867481547475
149.66666666666666,0.003518113421830791
150.0,0.003997295281867052
150.33333333333331,0.002572695464184834
150.66666666666666,0.0036102914353055788
151.0,0.006307798549577224
151.33333333333331,0.0023737638718453443
151.66666666666666,0.0032609936837071155
152.0,0.001076654176613745
152.33333333333331,0.0038895599222462276
152.66666666666666,0.002758791464593058
153.0,0.0027254031934165588
153.33333333333331,0.0024564146917929355
153.66666666666666,0.002756607335744714
154.0,0.004837076573803676
154.33333333333331,0.003363632173956725
154.66666666666666,0.0019596128044223225
155.0,0.0035306601483546603
155.33333333333331,0.003615780384197892
155.66666666666666,0.002853311616111219
156.0,0.0025844874929383645
156.33333333333331,0.0034730101382291156
156.66666666666666,0.0022180326320368894
157.0,0.0027588878022621307
157.33333333333331,0.004176731594700867
157.66666666666666,0.003991791655624138
158.0,0.003930747212386625
158.33333333333331,0.005444296093594279
158.66666666666666,0.0028491921603907232
159.0,0.0018009799526597678
159.33333333333331,0.003018479933074184
159.66666666666666,0.002370921113139103
160.0,0.002626788421398675
160.33333333333331,0.003699750731987953
160.66666666666666,0.002874254811307395
161.0,0.0023644828615594026
161.33333333333331,0.0038400029820134583
161.66666666666666,0.0020278224646359355
162.0,0.004780681249425209
162.33333333333331,0.0020123412836727736
162.66666666666666,0.004390966355131593
163.0,0.001739304033235136
163.33333333333331,0.003003777253904733
163.66666666666666,0.003969292699411037
164.0,0.0025264289881249064
164.33333333333331,0.001400025028566612
164.66666666666666,0.004296172644992673
165.0,0.0033333035212841844
165.33333333333331,0.002996210277850412
165.66666666666666,0.003622003099116866
166.0,0.0021088157058100437
166.33333333333331,0.0014160658147697395
166.66666666666666,0.0023533103603395754
167.0,0.004983913182427387
167.33333333333331,0.003966554970790704
167.66666666666666,0.0026951127411181603
168.0,0.0012223543207711095
168.33333333333331,0.0015805759420531736
168.66666666666666,0.004209438591755755
169.0,0.004148681707623682
169.33333333333331,0.00412241701141357
169.66666666666666,0.003507917986487665
170.0,0.0026170100696017253
170.33333333333331,0.004169535260955819
170.66666666666666,0.002690473575093483
171.0,0.003267372527158569
171.33333333333331,0.0027484376066706315
171.66666666666666,0.005174296678410438
172.0,0.0034037216943618174
172.33333333333331,0.001991734611215511
172.66666666666666,0.0025337296245367645
173.0,0.002929938281613667
173.33333333333331,0.003914074119444564
173.66666666666666,0.0038566796872419994
174.0,0.00289789624645985
174.33333333333331,0.0013008661110150972
174.66666666666666,0.004077376141227218
175.0,0.0041443722730981035
175.33333333333331,0.0016050294411980065
175.66666666666666,0.0035840321835470647
176.0,0.0015754453163176684
176.33333333333331,0.002719663783530517
176.66666666666666,0.00293296250097391
177.0,0.002367675105032742
177.33333333333331,0.0030774624594466955
177.66666666666666,0.002645601976711891
178.0,0.0027549780880357405
178.33333333333331,0.002379697841448101
178.66666666666666,0.0031924557419776077
179.0,0.0013156415909031667
179.33333333333331,0.0036064328699832063
179.66666666666666,0.0007862528520931601
180.0,0.004049466556871419
180.33333333333331,0.0028922750987771103
180.66666666666666,0.003733678325630399
181.0,0.0016272579911023018
181.33333333333331,0.004240072783676538
181.66666666666666,0.002317619039021031
182.0,0.004507581059976677
182.33333333333331,0.003093937911880006
182.66666666666666,0.003067206517467898
183.0,0.0032784092881071552
183.33333333333331,0.00211548079534816
183.66666666666666,0.0026424431504292415
184.0,0.005882998813289304
184.33333333333331,0.0032357842480510144
184.66666666666666,0.001666533869755011
185.0,0.003643055740800041
185.33333333333331,0.003159545592430105
185.66666666666666,0.0014408907733422583
186.0,0.004574241013306392
186.33333333333331,0.001988933455459197
186.66666666666666,0.003051899338117565
187.0,0.004356854771780367
187.33333333333331,0.003777759713831716
187.66666666666666,0.0015359657083570866
188.0,0.0025997921764142756
188.33333333333331,0.0004626684764504294
188.66666666666666,0.0015025617512995036
189.0,0.0035285820116248774
189.33333333333331,0.0024325176332438917
189.66666666666666,0.004026200934751396
190.0,0.003200207015218638
190.33333333333331,0.0016227567229221817
190.66666666666666,0.003123361916478836
191.0,0.003346347683019366
191.33333333333331,0.0026970884460422516
191.66666666666666,0.0034196045968607177
192.0,0.002173848146314057
192.33333333333331,0.0009564891002833175
192.66666666666666,0.002896349684698351
193.0,0.003715501783696822
193.33333333333331,0.0038885858385439664
193.66666666666666,0.002916752774716326
194.0,0.003168770484499613
194.33333333333331,0.0014770680537847922
194.66666666666666,0.004241994528575318
195.0,0.0008595314145499046
195.33333333333331,0.0016757749828915146
195.66666666666666,0.0024298315268455393
196.0,0.002830522493998805
196.33333333333331,0.0024286984655118283
196.66666666666666,0.0031918142750201562
197.0,0.0023907765466596284
197.33333333333331,0.002342107948689579
197.66666666666666,0.0025032548986317006
198.0,0.001847665110520501
198.33333333333331,0.0016477345431680365
198.66666666666666,0.0023626587672562374
199.0,0.004551318705054932
199.33333333333331,0.003469818117355007
199.66666666666666,0.003891317889224299
200.0,0.0018608348125564822
200.33333333333331,0.0017178073539081493
200.66666666666666,0.004762457899312843
201.0,0.002815235297608022
201.33333333333331,0.004035346756474626
201.66666666666666,0.0022486601554878288
202.0,0.002300259275727283
202.33333333333331,0.003488300785184431
202.66666666666666,0.0024584705864756982
203.0,0.0021147841708297095
203.33333333333331,0.0026256258834973386
203.66666666666666,0.002094116916139292
204.0,0.0012705506388557982
204.33333333333331,0.003946089994874364
204.66666666666666,0.002436566328738596
205.0,0.002321852297441289
205.33333333333331,0.003594449285796595
205.66666666666666,0.003165056135449082
206.0,0.0035511765234016116
206.33333333333331,0.002658810070456261
206.66666666666666,0.0035578514776118566
207.0,0.0037991016047405107
207.33333333333331,0.002897136978369166
207.66666666666666,0.0019346811087741958
208.0,0.0026393589659338616
208.33333333333331,0.0038938607140961224
208.66666666666666,0.003433614881923917
209.0,0.004004706284912444
209.33333333333331,0.0024148132126363543
209.66666666666666,0.0028238393643902158
210.0,0.003123055672150759
210.33333333333331,0.0023104388407959226
210.66666666666666,0.003423544638526634
211.0,0.0020909444183762364
211.33333333333331,0.002499501118452542
211.66666666666666,0.002596979057494265
212.0,0.0024643329127378927
212.33333333333331,0.003373128827287494
212.66666666666666,0.005604794236606637
213.0,0.002954227497156573
213.33333333333331,0.0013871471915452756
213.66666666666666,0.004150132022818359
214.0,0.0029432468947903872
214.33333333333331,0.0025579332034284144
214.66666666666666,0.003008447235887722
215.0,7.070163347574853e-05
215.33333333333331,0.0038292012965722025
215.66666666666666,0.004244132187786386
216.0,0.003066685854977945
216.33333333333331,0.0038808947026912626
216.66666666666666,0.0012643313285314605
217.0,0.003376177863262976
217.33333333333331,0.002980662864292242
217.66666666666666,0.0046153283241987565
218.0,0.0036066886492747328
218.33333333333331,0.003612859607372363
218.66666666666666,0.0010252698725014546
219.0,0.0030693074569770446
219.33333333333331,0.0017393295687915564
219.66666666666666,0.0027733108638908644
220.0,0.0027572965705798935
220.33333333333331,0.0016822131341195882
220.66666666666666,0.0038196048060901338
221.0,0.002955101979066273
221.33333333333331,0.002477901400144762
221.66666666666666,0.0027745551198778465
222.0,0.002369475998261864
222.33333333333331,0.0029114016418966813
222.66666666666666,0.001897355178621177
223.0,0.003992557617913609
223.33333333333331,0.0020249246318287937
223.66666666666666,0.0028999146628357606
224.0,0.003987458825101225
224.33333333333331,0.0010767332552117993
224.66666666666666,0.00380844118832779
225.0,0.0020547756934071485
225.33333333333331,0.001681138322769149
225.66666666666666,0.003085018078951486
226.0,0.003301712728918482
226.33333333333331,0.004904391991267247
226.66666666666666,0.004661959998476254
227.0,0.0029190882648031705
227.33333333333331,0.0024785139552038968
227.66666666666666,0.0021423892200508614
228.0,0.003015579778442811
228.33333333333331,0.003078303982994156
228.66666666666666,0.0031044871383729433
229.0,0.003984964144950826
229.33333333333331,0.00395472319122617
229.66666666666666,0.002504899853489016
230.0,0.00360926098937151
230.33333333333331,0.0024740669014088855
230.66666666666666,0.000577277048448878
231.0,0.0032702704527869772
231.33333333333331,0.0036350294282514076
231.66666666666666,0.0019905043074572946
232.0,0.002027433669039346
232.33333333333331,0.0029808715429545693
232.66666666666666,0.001777151476880477
233.0,0.004527036527165949
233.33333333333331,0.0021236562764406566
233.66666666666666,0.0032546252878625074
234.0,0.0022388460632380555
234.33333333333331,0.00021783581527040215
234.66666666666666,0.0025515219669644674
235.0,0.002611023502185555
235.33333333333331,0.0013210190884487643
235.66666666666666,0.0040400601268227926
236.0,0.0024405734530938672
236.33333333333331,0.003053397637235824
236.66666666666666,0.0018212061008013325
237.0,0.003146925140149831
237.33333333333331,0.0028247023146983612
237.66666666666666,0.002940524756715222
238.0,0.0033002524558046714
238.33333333333331,0.0025818345197633112
238.66666666666666,0.0028290981677085345
239.0,0.0015726670129843593
239.33333333333331,0.003184373848053706
239.66666666666666,0.0040568651390316245
240.0,0.0029188015589006805
240.33333333333331,0.0018068674050169867
240.66666666666666,0.0018504175891574095
241.0,0.0016529771213387712
241.33333333333331,0.003581703982183653
241.66666666666666,0.004726340528279556
242.0,0.0025492807584816504
242.33333333333331,0.0027465977933937443
242.66666666666666,0.0030065756298533275
243.0,0.0006461371884639088
243.33333333333331,0.003748829916052634
243.66666666666666,0.0037959216170824184
244.0,0.001311021700151166
244.33333333333331,0.0016112919206314508
244.66666666666666,0.002197103678220601
245.0,0.003578201102046221
245.33333333333331,0.0028974670914020946
245.66666666666666,0.0030632833358242555
246.0,0.0027279208676711424
246.33333333333331,0.002162655475648801
246.66666666666666,0.0033824530629934972
247.0,0.0029591168611349853
247.33333333333331,0.0020754041740078644
247.66666666666666,0.0025198571517639975
248.0,0.002880565208607494
248.33333333333331,0.003025277701232444
248.66666666666666,0.0020663696669073546
249.0,0.002487285668173971
249.33333333333331,0.0036709083370531077
249.66666666666666,0.0011234979622794475
250.0,0.003994210508691113
250.33333333333331,0.0038523331101697404
250.66666666666666,0.0022815354707261806
251.0,0.004083585488674436
251.33333333333331,0.0019875028817514413
251.66666666666666,0.0011332407764844867
252.0,0.00205883076578376
252.33333333333331,0.003150257270454994
252.66666666666666,0.003985883957956234
253.0,0.003107333080686958
253.33333333333331,0.0031362832480539603
253.66666666666666,0.0028197599628175057
254.0,0.0031354714701085106
254.33333333333331,0.001194158154350737
254.66666666666666,0.0024482305624236103
255.0,0.0038305668162084234
255.33333333333331,0.002372690460817002
255.66666666666666,0.0027971150941049874
256.0,0.0026654500114850904
256.3333333333333,0.0037823206258473683
256.66666666666663,0.0006550117443894313
257.0,0.003244049280552962
257.3333333333333,0.0017747541941762759
257.66666666666663,0.0015877479839067226
258.0,0.002147654020470251
258.3333333333333,0.002645447464517559
258.66666666666663,0.0022955621781683808
259.0,0.0035739023248011815
259.3333333333333,0.0019651687338190066
259.66666666666663,0.0034107268983827365
260.0,0.002408882688050113
260.3333333333333,0.0015252381032581236
260.66666666666663,0.0008227758780101874
261.0,0.002857517269324992
261.3333333333333,0.003213834342553819
261.66666666666663,0.0034279986614111765
262.0,0.002058876523455399
262.3333333333333,0.002658053722760593
262.66666666666663,0.0008809288415463084
263.0,0.0018935102123620142
263.3333333333333,0.002778974813577811
263.66666666666663,0.003341293977155778
264.0,0.002074950803826657
264.3333333333333,0.0010966772917429422
264.66666666666663,0.0007401369262617858
265.0,0.0028753637323671853
265.3333333333333,0.003881295158075078
265.66666666666663,0.002670921741388231
266.0,0.0013887839528568021
266.3333333333333,0.0025393158032057618
266.66666666666663,0.003105009839011869
267.0,0.0017997651402972515
267.3333333333333,0.002572456741633608
267.66666666666663,0.0016956993898974914
268.0,0.0024930911044546145
268.3333333333333,0.0020530190648891306
268.66666666666663,0.0010467317095734167
269.0,0.0027712164155870747
269.3333333333333,0.003379526608800967
269.66666666666663,0.002413086350499916
270.0,0.0029696410443174745
270.3333333333333,0.0012353058712982771
270.66666666666663,0.0017088926382416486
271.0,0.0007942213571518807
271.3333333333333,0.0026694996842263215
271.66666666666663,0.0030593236075515096
272.0,0.0020604007821689555
272.3333333333333,0.0024419176267219222
272.66666666666663,0.002281934351979278
273.0,0.002425760337125185
273.3333333333333,0.0021529243043860494
273.66666666666663,0.0018618737749704615
274.0,0.0017988826605212721
274.3333333333333,0.0008766119159861179
274.66666666666663,0.0021193464129210223
275.0,0.0026295077783670367
275.3333333333333,0.001986799687374384
275.66666666666663,0.0020809050230684535
276.0,0.0008053503361541526
276.3333333333333,0.0019743601416373265
276.66666666666663,0.0019404079017876473
277.0,0.0026904527880515015
277.3333333333333,0.00436753855413576
277.66666666666663,0.0027760032281919033
278.0,0.002320008227841932
278.3333333333333,0.0030965442523993303
278.66666666666663,0.0038859621904015914
279.0,0.001798610874626614
279.3333333333333,0.00095625367458069
279.66666666666663,0.0022966635094919027
280.0,0.002488676267570525
280.3333333333333,0.0039040491444401067
280.66666666666663,0.0031524373803161333
281.0,0.0009751216833631574
281.3333333333333,0.0021460885485410507
281.66666666666663,0.000601623424394038
282.0,0.002824065910290164
282.3333333333333,0.003514443222804996
282.66666666666663,0.0031567743753625976
283.0,0.00021390602059754755
283.3333333333333,0.0008326175364496152
283.66666666666663,0.001691211862909981
284.0,0.001286164252582527
284.3333333333333,0.0021188612718675208
284.66666666666663,0.001620014041738244
285.0,0.0026858453645629823
285.3333333333333,0.002936072770986543
285.66666666666663,0.002168969645887069
286.0,0.0021829331244226724
286.3333333333333,0.0011951547923596385
286.66666666666663,0.002186020239758021
287.0,0.0026679998743668935
287.3333333333333,0.0018561592349568494
287.66666666666663,0.0007465841975930445
288.0,0.0016079381219240311
288.3333333333333,0.0014260285080420784
288.66666666666663,0.0017758216333983847
289.0,0.004222921402957837
289.3333333333333,0.0035477208758091824
289.66666666666663,0.0013908528795948528
290.0,0.00202632805326671
290.3333333333333,0.0018868707001857613
290.66666666666663,0.0003192223913365905
